117	3	3.70202e+08
117	4	1.36805e+09
117	5	1.55123e+09
117	6	5.20696e+07
117	7	4.53126e+07
117	8	381036
117	9	48429.2
117	10	3465.02
118	0	1.20904e-11
118	1	59890.6
118	2	9.53284e+09
118	3	3.89989e+08
118	4	1.90601e+09
118	5	2.06861e+09
118	6	5.91816e+07
118	7	4.99128e+07
118	8	413452
118	9	65279
118	10	4102.97
119	0	1.20904e-11
119	1	176543
119	2	9.33833e+09
119	3	4.67734e+08
119	4	2.60666e+09
119	5	2.74128e+09
119	6	6.69536e+07
119	7	5.42484e+07
119	8	453804
119	9	92075.5
119	10	5338.26
120	0	1.20904e-11
120	1	501869
120	2	9.05245e+09
120	3	6.13008e+08
120	4	3.48756e+09
120	5	3.58757e+09
120	6	7.55966e+07
120	7	5.82927e+07
120	8	495287
120	9	120980
120	10	6966.17
121	0	1.20904e-11
121	1	1.37166e+06
121	2	8.50481e+09
121	3	8.3726e+08
121	4	4.5528e+09
121	5	4.61412e+09
121	6	8.53449e+07
121	7	6.20353e+07
121	8	548209
121	9	162017
121	10	9739.94
122	0	1.20904e-11
122	1	3.58706e+06
122	2	7.96061e+09
122	3	1.15667e+09
122	4	5.79862e+09
122	5	5.8147e+09
122	6	9.63421e+07
122	7	6.5486e+07
122	8	601555
122	9	202722
122	10	13229.2
123	0	1.20904e-11
123	1	8.92604e+06
123	2	7.24214e+09
123	3	1.58974e+09
123	4	7.21997e+09
123	5	7.18392e+09
123	6	1.08621e+08
123	7	6.86966e+07
123	8	662633
123	9	250493
123	10	18748.1
124	0	1.20904e-11
124	1	2.10284e+07
124	2	6.57831e+09
124	3	2.16227e+09
124	4	8.81717e+09
124	5	8.7129e+09
124	6	1.2193e+08
124	7	7.17845e+07
124	8	721426
124	9	292770
124	10	25491.9
125	0	1.20904e-11
125	1	4.67257e+07
125	2	5.80982e+09
125	3	2.9039e+09
125	4	1.05947e+10
125	5	1.04006e+10
125	6	1.3573e+08
125	7	7.49208e+07
125	8	780815
125	9	331896
125	10	35955.1
126	0	1.20904e-11
126	1	9.02695e+07
126	2	5.1184e+09
126	3	3.7536e+09
126	4	1.24024e+10
126	5	1.20809e+10
126	6	1.48944e+08
126	7	7.82328e+07
126	8	838171
126	9	359320
126	10	48143.9
127	0	1.20904e-11
127	1	1.66818e+08
127	2	4.38459e+09
127	3	4.76486e+09
127	4	1.43513e+10
127	5	1.38525e+10
127	6	1.60271e+08
127	7	8.18274e+07
127	8	897746
127	9	378185
127	10	66898.7
128	0	1.20904e-11
128	1	2.95057e+08
128	2	3.73445e+09
128	3	5.94611e+09
128	4	1.64296e+10
128	5	1.56838e+10
128	6	1.68196e+08
128	7	8.58024e+07
128	8	966821
128	9	383423
128	10	87142.3
129	0	1.20904e-11
129	1	4.99809e+08
129	2	3.09458e+09
129	3	7.29983e+09
129	4	1.86226e+10
129	5	1.7543e+10
129	6	1.71719e+08
129	7	9.03218e+07
129	8	1.05961e+06
129	9	384619
129	10	116089
130	0	1.20904e-11
130	1	8.11403e+08
130	2	2.53853e+09
130	3	8.82689e+09
130	4	2.09148e+10
130	5	1.93947e+10
130	6	1.70218e+08
130	7	9.55933e+07
130	8	1.19742e+06
130	9	378845
130	10	144725
131	0	2.26469e-11
131	1	1.26335e+09
131	2	2.03564e+09
131	3	1.0521e+10
131	4	2.32903e+10
131	5	2.1206e+10
131	6	1.64185e+08
131	7	1.01799e+08
131	8	1.40966e+06
131	9	378293
131	10	179811
132	0	2.11564e-10
132	1	1.88806e+09
132	2	1.62327e+09
132	3	1.23747e+10
132	4	2.57342e+10
132	5	2.29474e+10
132	6	1.5429e+08
132	7	1.0896e+08
132	8	1.73326e+06
132	9	382133
132	10	211153
133	0	1.73116e-09
133	1	2.71087e+09
133	2	1.29709e+09
133	3	1.43721e+10
133	4	2.82304e+10
133	5	2.45922e+10
133	6	1.42323e+08
133	7	1.16908e+08
133	8	2.21548e+06
133	9	398818
133	10	242881
134	0	1.25725e-08
134	1	3.74361e+09
134	2	1.07524e+09
134	3	1.6497e+10
134	4	3.07588e+10
134	5	2.61153e+10
134	6	1.29305e+08
134	7	1.25238e+08
134	8	2.91506e+06
134	9	430763
134	10	266501
135	0	8.21791e-08
135	1	5.08845e+09
135	2	9.64679e+08
135	3	1.8723e+10
135	4	3.32938e+10
135	5	2.74929e+10
135	6	1.17377e+08
135	7	1.33312e+08
135	8	3.90741e+06
135	9	484738
135	10	285667
136	0	4.90324e-07
136	1	6.57141e+09
136	2	9.77837e+08
136	3	2.1024e+10
136	4	3.58055e+10
136	5	2.87043e+10
136	6	1.06335e+08
136	7	1.40067e+08
136	8	5.28374e+06
136	9	568933
136	10	293833
137	0	2.70619e-06
137	1	8.32611e+09
137	2	1.1284e+09
137	3	2.33628e+10
137	4	3.8261e+10
137	5	2.97334e+10
137	6	9.7748e+07
137	7	1.4427e+08
137	8	7.15663e+06
137	9	696983
137	10	296451
138	0	1.39756e-05
138	1	1.01258e+10
138	2	1.43269e+09
138	3	2.57402e+10
138	4	4.0678e+10
138	5	3.06225e+10
138	6	8.99396e+07
138	7	1.448e+08
138	8	9.64748e+06
138	9	889661
138	10	289141
139	0	6.81409e-05
139	1	1.19595e+10
139	2	1.91032e+09
139	3	2.80722e+10
139	4	4.29263e+10
139	5	3.12716e+10
139	6	8.42866e+07
139	7	1.41246e+08
139	8	1.2875e+07
139	9	1.17867e+06
139	10	277259
140	0	0.000315651
140	1	1.37411e+10
140	2	2.58236e+09
140	3	3.03464e+10
140	4	4.50096e+10
140	5	3.17187e+10
140	6	7.91586e+07
140	7	1.3374e+08
140	8	1.68992e+07
140	9	1.60995e+06
140	10	259078
141	0	0.000400517
141	1	1.45815e+10
141	2	2.59385e+09
141	3	3.22865e+10
141	4	4.68303e+10
141	5	3.20423e+10
141	6	7.64875e+07
141	7	1.2782e+08
141	8	1.92887e+07
141	9	1.92913e+06
141	10	248315
142	0	0.00205576
142	1	1.62009e+10
142	2	3.53779e+09
142	3	3.4383e+10
142	4	4.85643e+10
142	5	3.2132e+10
142	6	7.27169e+07
142	7	1.16134e+08
142	8	2.43259e+07
142	9	2.71361e+06
142	10	224921
143	0	0.0101583
143	1	1.75883e+10
143	2	4.78071e+09
143	3	3.63153e+10
143	4	4.9991e+10
143	5	3.19973e+10
143	6	6.92468e+07
143	7	1.03118e+08
143	8	2.96743e+07
143	9	3.84255e+06
143	10	198733
144	0	0.0480192
144	1	1.87661e+10
144	2	6.36921e+09
144	3	3.80385e+10
144	4	5.10811e+10
144	5	3.16336e+10
144	6	6.61553e+07
144	7	9.0573e+07
144	8	3.48278e+07
144	9	5.42405e+06
144	10	170727
145	0	0.213838
145	1	1.95265e+10
145	2	8.31225e+09
145	3	3.9587e+10
145	4	5.18579e+10
145	5	3.10857e+10
145	6	6.36385e+07
145	7	7.89633e+07
145	8	3.90974e+07
145	9	7.55937e+06
145	10	141990
146	0	0.889785
146	1	1.98789e+10
146	2	1.05647e+10
146	3	4.08964e+10
146	4	5.22826e+10
146	5	3.0331e+10
146	6	6.16089e+07
146	7	6.95664e+07
146	8	4.18504e+07
146	9	1.03214e+07
146	10	113837
147	0	3.45258
147	1	1.97411e+10
147	2	1.30376e+10
147	3	4.19523e+10
147	4	5.22814e+10
147	5	2.93027e+10
147	6	6.02588e+07
147	7	6.15113e+07
147	8	4.25245e+07
147	9	1.37107e+07
147	10	87718.5
148	0	12.5266
148	1	1.92081e+10
148	2	1.56372e+10
148	3	4.26727e+10
148	4	5.19235e+10
148	5	2.80683e+10
148	6	5.95954e+07
148	7	5.57573e+07
148	8	4.09836e+07
148	9	1.76333e+07
148	10	64861.6
149	0	42.7262
149	1	1.83599e+10
149	2	1.82861e+10
149	3	4.31807e+10
149	4	5.13415e+10
149	5	2.67576e+10
149	6	5.98914e+07
149	7	5.10827e+07
149	8	3.73126e+07
149	9	2.18589e+07
149	10	46216
150	0	137.881
150	1	1.73671e+10
150	2	2.09297e+10
150	3	4.33266e+10
150	4	5.04695e+10
150	5	2.53054e+10
150	6	6.09654e+07
150	7	4.78793e+07
150	8	3.21439e+07
150	9	2.60486e+07
150	10	32080.4
151	0	408.831
151	1	1.63901e+10
151	2	2.35205e+10
151	3	4.30927e+10
151	4	4.91791e+10
151	5	2.3587e+10
151	6	6.2659e+07
151	7	4.51994e+07
151	8	2.60439e+07
151	9	2.97495e+07
151	10	22513.4
152	0	1169.71
152	1	1.56048e+10
152	2	2.59295e+10
152	3	4.25021e+10
152	4	4.77485e+10
152	5	2.18865e+10
152	6	6.46634e+07
152	7	4.30968e+07
152	8	2.00137e+07
152	9	3.25159e+07
152	10	16916.1
153	0	3230.5
153	1	1.51692e+10
153	2	2.82185e+10
153	3	4.15868e+10
153	4	4.6084e+10
153	5	2.01083e+10
153	6	6.65343e+07
153	7	4.13394e+07
153	8	1.43371e+07
153	9	3.39194e+07
153	10	14967.5
154	0	8614.94
154	1	1.52245e+10
154	2	3.03487e+10
154	3	4.03543e+10
154	4	4.42191e+10
154	5	1.8287e+10
154	6	6.76443e+07
154	7	3.97835e+07
154	8	9.92235e+06
154	9	3.37473e+07
154	10	15792.5
155	0	22188.8
155	1	1.58839e+10
155	2	3.22829e+10
155	3	3.87728e+10
155	4	4.20261e+10
155	5	1.63003e+10
155	6	6.73479e+07
155	7	3.84374e+07
155	8	6.29608e+06
155	9	3.1916e+07
155	10	19120.9
156	0	55210.8
156	1	1.72265e+10
156	2	3.4004e+10
156	3	3.70276e+10
156	4	3.98421e+10
156	5	1.44916e+10
156	6	6.5246e+07
156	7	3.72645e+07
156	8	4.16328e+06
156	9	2.87121e+07
156	10	24226.6
157	0	132753
157	1	1.9291e+10
157	2	3.55032e+10
157	3	3.5122e+10
157	4	3.75709e+10
157	5	1.27663e+10
157	6	6.12235e+07
157	7	3.64493e+07
157	8	2.64619e+06
157	9	2.44166e+07
157	10	30716.9
158	0	308560
158	1	2.20718e+10
158	2	3.67938e+10
158	3	3.31019e+10
158	4	3.52362e+10
158	5	1.1146e+10
158	6	5.54803e+07
158	7	3.59586e+07
158	8	2.144e+06
158	9	1.97439e+07
158	10	37883.4
159	0	693576
159	1	2.552e+10
159	2	3.78755e+10
159	3	3.09197e+10
159	4	3.27502e+10
159	5	9.546e+09
159	6	4.8512e+07
159	7	3.58011e+07
159	8	2.06255e+06
159	9	1.49418e+07
159	10	44955
160	0	1.50864e+06
160	1	2.95482e+10
160	2	3.87574e+10
160	3	2.86876e+10
160	4	3.03148e+10
160	5	8.1765e+09
160	6	4.09965e+07
160	7	3.58431e+07
160	8	2.47086e+06
160	9	1.08102e+07
160	10	51000.8
161	0	3.17677e+06
161	1	3.40396e+10
161	2	3.94227e+10
161	3	2.63801e+10
161	4	2.78615e+10
161	5	6.9698e+09
161	6	3.3679e+07
161	7	3.58766e+07
161	8	3.25064e+06
161	9	7.16388e+06
161	10	55101.3
162	0	6.48097e+06
162	1	3.88581e+10
162	2	3.98905e+10
162	3	2.40256e+10
162	4	2.53635e+10
162	5	5.88104e+09
162	6	2.71163e+07
162	7	3.56105e+07
162	8	4.3537e+06
162	9	4.62466e+06
162	10	56530.1
163	0	1.28187e+07
163	1	4.38609e+10
163	2	4.01495e+10
163	3	2.16304e+10
163	4	2.28388e+10
163	5	4.89395e+09
163	6	2.1789e+07
163	7	3.47441e+07
163	8	5.85138e+06
163	9	2.59921e+06
163	10	54954.5
164	0	2.46004e+07
164	1	4.89086e+10
164	2	4.02774e+10
164	3	1.92802e+10
164	4	2.03613e+10
164	5	4.04128e+09
164	6	1.78242e+07
164	7	3.30531e+07
164	8	7.65521e+06
164	9	1.49688e+06
164	10	50543.4
165	0	4.58433e+07
165	1	5.3872e+10
165	2	4.01754e+10
165	3	1.6994e+10
165	4	1.79529e+10
165	5	3.30564e+09
165	6	1.54498e+07
165	7	3.04553e+07
165	8	9.76742e+06
165	9	692895
165	10	43975.3
166	0	8.30205e+07
166	1	5.86393e+10
166	2	3.99052e+10
166	3	1.48069e+10
166	4	1.56176e+10
166	5	2.65023e+09
166	6	1.44869e+07
166	7	2.70394e+07
166	8	1.20241e+07
166	9	361651
166	10	36243.2
167	0	1.31161e+08
167	1	6.28729e+10
167	2	3.98454e+10
167	3	1.32683e+10
167	4	1.39901e+10
167	5	2.25083e+09
167	6	1.43937e+07
167	7	2.47091e+07
167	8	1.3143e+07
167	9	244659
167	10	32337.2
168	0	2.29027e+08
168	1	6.69881e+10
168	2	3.93474e+10
168	3	1.13155e+10
168	4	1.18835e+10
168	5	1.74521e+09
168	6	1.62178e+07
168	7	2.07519e+07
168	8	1.52603e+07
168	9	124801
168	10	25206.3
169	0	3.88274e+08
169	1	7.06645e+10
169	2	3.86912e+10
169	3	9.52988e+09
169	4	9.94811e+09
169	5	1.32202e+09
169	6	1.95974e+07
169	7	1.68248e+07
169	8	1.70055e+07
169	9	90153.6
169	10	19402.2
170	0	6.39717e+08
170	1	7.38845e+10
170	2	3.7774e+10
170	3	7.92062e+09
170	4	8.20433e+09
170	5	9.80548e+08
170	6	2.57419e+07
170	7	1.33746e+07
170	8	1.81525e+07
170	9	94910.2
170	10	16148
171	0	1.02537e+09
171	1	7.66499e+10
171	2	3.66094e+10
171	3	6.50013e+09
171	4	6.66478e+09
171	5	7.1119e+08
171	6	3.3986e+07
171	7	1.06551e+07
171	8	1.85276e+07
171	9	123680
171	10	15261.6
172	0	1.60066e+09
172	1	7.89635e+10
172	2	3.5103e+10
172	3	5.27193e+09
172	4	5.3366e+09
172	5	5.05256e+08
172	6	4.66229e+07
172	7	8.97895e+06
172	8	1.80524e+07
172	9	175696
172	10	17906
173	0	2.43665e+09
173	1	8.08163e+10
173	2	3.32008e+10
173	3	4.23686e+09
173	4	4.21422e+09
173	5	3.53976e+08
173	6	6.23405e+07
173	7	8.34122e+06
173	8	1.67682e+07
173	9	242164
173	10	23467.4
174	0	3.6221e+09
174	1	8.21923e+10
174	2	3.09361e+10
174	3	3.38173e+09
174	4	3.28357e+09
174	5	2.46433e+08
174	6	8.4876e+07
174	7	9.05358e+06
174	8	1.48342e+07
174	9	334299
174	10	32707.8
175	0	5.2653e+09
175	1	8.30795e+10
175	2	2.83746e+10
175	3	2.70527e+09
175	4	2.52733e+09
175	5	1.72174e+08
175	6	1.11425e+08
175	7	1.0972e+07
175	8	1.24979e+07
175	9	432450
175	10	44832.8
176	0	7.49508e+09
176	1	8.34712e+10
176	2	2.54859e+10
176	3	2.18438e+09
176	4	1.92308e+09
176	5	1.21985e+08
176	6	1.47585e+08
176	7	1.47861e+07
176	8	1.00474e+07
176	9	556627
176	10	59461.1
177	0	1.03608e+10
177	1	8.33435e+10
177	2	2.23004e+10
177	3	1.81975e+09
177	4	1.44637e+09
177	5	8.93872e+07
177	6	1.85141e+08
177	7	2.03284e+07
177	8	7.76137e+06
177	9	660204
177	10	74943.7
178	0	1.40419e+10
178	1	8.26967e+10
178	2	1.91562e+10
178	3	1.5853e+09
178	4	1.08009e+09
178	5	6.90185e+07
178	6	2.33147e+08
178	7	2.90604e+07
178	8	5.87169e+06
178	9	776924
178	10	89357.4
179	0	1.86758e+10
179	1	8.15136e+10
179	2	1.6081e+10
179	3	1.49524e+09
179	4	8.00214e+08
179	5	5.81685e+07
179	6	2.71672e+08
179	7	4.06317e+07
179	8	4.53425e+06
179	9	832151
179	10	100317
180	0	2.43975e+10
180	1	7.97883e+10
180	2	1.31995e+10
180	3	1.50612e+09
180	4	5.89086e+08
180	5	5.38608e+07
180	6	3.15327e+08
180	7	5.75606e+07
180	8	3.80695e+06
180	9	869235
180	10	105749
181	0	3.13328e+10
181	1	7.75174e+10
181	2	1.0516e+10
181	3	1.64169e+09
181	4	4.28874e+08
181	5	5.65283e+07
181	6	3.3527e+08
181	7	7.80252e+07
181	8	3.64954e+06
181	9	833100
181	10	104439
182	0	3.95904e+10
182	1	7.4691e+10
182	2	8.31407e+09
182	3	1.85251e+09
182	4	3.1336e+08
182	5	6.44672e+07
182	6	3.49844e+08
182	7	1.06241e+08
182	8	3.94603e+06
182	9	760300
182	10	96464.3
183	0	4.92529e+10
183	1	7.12939e+10
183	2	6.47733e+09
183	3	2.13817e+09
183	4	2.28492e+08
183	5	8.09244e+07
183	6	3.39767e+08
183	7	1.35466e+08
183	8	4.53362e+06
183	9	647841
183	10	83211.2
184	0	6.03684e+10
184	1	6.73414e+10
184	2	4.98565e+09
184	3	2.44095e+09
184	4	1.66426e+08
184	5	1.03941e+08
184	6	3.22228e+08
184	7	1.72714e+08
184	8	5.2224e+06
184	9	520555
184	10	66963.7
185	0	7.2943e+10
185	1	6.29018e+10
185	2	3.73054e+09
185	3	2.7251e+09
185	4	1.19164e+08
185	5	1.41616e+08
185	6	2.9854e+08
185	7	2.03578e+08
185	8	5.82115e+06
185	9	394740
185	10	50233.5
186	0	8.83831e+10
186	1	5.80965e+10
186	2	2.82802e+09
186	3	2.94163e+09
186	4	8.68816e+07
186	5	1.90445e+08
186	6	2.83706e+08
186	7	2.38515e+08
186	8	6.16614e+06
186	9	286152
186	10	35108.6
187	0	1.03798e+11
187	1	5.30439e+10
187	2	2.13569e+09
187	3	3.04661e+09
187	4	6.34318e+07
187	5	2.67316e+08
187	6	2.88508e+08
187	7	2.57502e+08
187	8	6.15902e+06
187	9	205821
187	10	22855.9
188	0	1.21948e+11
188	1	4.78815e+10
188	2	1.61006e+09
188	3	3.01197e+09
188	4	4.63807e+07
188	5	3.63127e+08
188	6	3.23193e+08
188	7	2.73846e+08
188	8	5.78108e+06
188	9	161061
188	10	13862.2
189	0	1.39585e+11
189	1	4.27202e+10
189	2	1.18275e+09
189	3	2.83225e+09
189	4	3.30854e+07
189	5	5.0495e+08
189	6	3.91949e+08
189	7	2.68981e+08
189	8	5.10109e+06
189	9	157381
189	10	7843.68
190	0	1.57873e+11
190	1	3.76664e+10
190	2	8.93086e+08
190	3	2.52934e+09
190	4	2.4298e+07
190	5	6.73834e+08
190	6	4.94462e+08
190	7	2.56152e+08
190	8	4.23872e+06
190	9	200105
190	10	4166.13
191	0	1.76553e+11
191	1	3.28277e+10
191	2	6.76239e+08
191	3	2.14151e+09
191	4	1.78946e+07
191	5	8.78584e+08
191	6	6.23721e+08
191	7	2.27467e+08
191	8	3.34108e+06
191	9	293523
191	10	2132.91
192	0	1.89835e+11
192	1	2.94561e+10
192	2	5.59981e+08
192	3	1.92864e+09
192	4	1.45313e+07
192	5	1.02657e+09
192	6	7.33045e+08
192	7	2.10346e+08
192	8	2.75809e+06
192	9	358835
192	10	1591.09
193	0	2.0955e+11
193	1	2.52027e+10
193	2	4.27576e+08
193	3	1.51083e+09
193	4	1.07613e+07
193	5	1.28325e+09
193	6	8.80834e+08
193	7	1.7323e+08
193	8	2.10161e+06
193	9	548386
193	10	1000.81
194	0	2.27585e+11
194	1	2.13552e+10
194	2	3.2415e+08
194	3	1.122e+09
194	4	7.87277e+06
194	5	1.54766e+09
194	6	1.00316e+09
194	7	1.34749e+08
194	8	1.68001e+06
194	9	766486
194	10	969.846
195	0	2.45837e+11
195	1	1.79692e+10
195	2	2.48817e+08
195	3	7.90475e+08
195	4	5.81055e+06
195	5	1.78412e+09
195	6	1.09137e+09
195	7	9.90914e+07
195	8	1.52119e+06
195	9	1.05983e+06
195	10	1368.41
196	0	2.62154e+11
196	1	1.50488e+10
196	2	1.95102e+08
196	3	5.28905e+08
196	4	4.37758e+06
196	5	1.96204e+09
196	6	1.13488e+09
196	7	6.87755e+07
196	8	1.6738e+06
196	9	1.28171e+06
196	10	2155.34
197	0	2.77788e+11
197	1	1.25929e+10
197	2	1.54996e+08
197	3	3.36576e+08
197	4	3.32862e+06
197	5	2.05173e+09
197	6	1.14669e+09
197	7	4.50095e+07
197	8	2.07282e+06
197	9	1.50737e+06
197	10	3393.3
198	0	2.9179e+11
198	1	1.05546e+10
198	2	1.24436e+08
198	3	2.04104e+08
198	4	2.54656e+06
198	5	2.03781e+09
198	6	1.09354e+09
198	7	2.7746e+07
198	8	2.71577e+06
198	9	1.58127e+06
198	10	4964.89
199	0	3.0337e+11
199	1	8.92128e+09
199	2	1.01979e+08
199	3	1.18284e+08
199	4	1.98437e+06
199	5	1.92415e+09
199	6	1.00615e+09
199	7	1.60976e+07
199	8	3.51528e+06
199	9	1.57053e+06
199	10	7091.93
200	0	3.13882e+11
200	1	7.65276e+09
200	2	8.57115e+07
200	3	6.57645e+07
200	4	1.58641e+06
200	5	1.73574e+09
200	6	9.02218e+08
200	7	8.78473e+06
200	8	4.41685e+06
200	9	1.44715e+06
200	10	9140.56
201	0	3.21992e+11
201	1	6.50101e+09
201	2	7.15644e+07
201	3	2.44427e+07
201	4	1.24718e+06
201	5	1.44313e+09
201	6	7.60132e+08
201	7	2.97955e+06
201	8	5.29813e+06
201	9	1.16823e+06
201	10	11620.2
202	0	3.27791e+11
202	1	6.03099e+09
202	2	6.59634e+07
202	3	1.86832e+07
202	4	1.11623e+06
202	5	1.3075e+09
202	6	6.99248e+08
202	7	2.19905e+06
202	8	6.05881e+06
202	9	1.0792e+06
202	10	13141
203	0	3.30767e+11
203	1	5.57116e+09
203	2	6.05917e+07
203	3	7.48862e+06
203	4	989989
203	5	1.12966e+09
203	6	6.12823e+08
203	7	684301
203	8	6.56512e+06
203	9	859354
203	10	14409.7
204	0	3.33201e+11
204	1	5.44779e+09
204	2	5.91537e+07
204	3	6.99645e+06
204	4	956957
204	5	1.09901e+09
204	6	6.14525e+08
204	7	652806
204	8	6.74995e+06
204	9	864681
204	10	14791.5
205	0	3.32739e+11
205	1	5.42378e+09
205	2	5.89186e+07
205	3	6.60316e+06
205	4	953258
205	5	1.16768e+09
205	6	6.117e+08
205	7	707694
205	8	6.66637e+06
205	9	918531
205	10	14723.3
206	0	3.29168e+11
206	1	5.76211e+09
206	2	6.29287e+07
206	3	1.16642e+07
206	4	1.04623e+06
206	5	1.25898e+09
206	6	6.7479e+08
206	7	1.4273e+06
206	8	6.05425e+06
206	9	1.00727e+06
206	10	13299.8
207	0	3.25999e+11
207	1	5.98125e+09
207	2	6.56396e+07
207	3	1.59197e+07
207	4	1.11151e+06
207	5	1.41409e+09
207	6	7.06981e+08
207	7	2.5672e+06
207	8	5.58598e+06
207	9	1.15733e+06
207	10	12395.3
208	0	3.17099e+11
208	1	7.0986e+09
208	2	7.92368e+07
208	3	4.09863e+07
208	4	1.43285e+06
208	5	1.64622e+09
208	6	8.69403e+08
208	7	6.04187e+06
208	8	4.40756e+06
208	9	1.36035e+06
208	10	9613.18
209	0	3.11153e+11
209	1	7.6053e+09
209	2	8.58552e+07
209	3	5.90069e+07
209	4	1.59649e+06
209	5	1.79356e+09
209	6	9.16806e+08
209	7	1.01716e+07
209	8	3.84696e+06
209	9	1.46364e+06
209	10	8293.77
210	0	2.95638e+11
210	1	9.67799e+09
210	2	1.1318e+08
210	3	1.35363e+08
210	4	2.2699e+06
210	5	1.95352e+09
210	6	1.06549e+09
210	7	2.06674e+07
210	8	2.69571e+06
210	9	1.57288e+06
210	10	5553.77
211	0	2.86927e+11
211	1	1.05823e+10
211	2	1.26389e+08
211	3	1.98731e+08
211	4	2.60683e+06
211	5	1.98909e+09
211	6	1.09259e+09
211	7	3.11203e+07
211	8	2.27582e+06
211	9	1.55205e+06
211	10	4371.28
212	0	2.66689e+11
212	1	1.38853e+10
212	2	1.76738e+08
212	3	3.89996e+08
212	4	3.90231e+06
212	5	1.94045e+09
212	6	1.14096e+09
212	7	5.5194e+07
212	8	1.63443e+06
212	9	1.41527e+06
212	10	2558.27
213	0	2.57078e+11
213	1	1.52855e+10
213	2	2.01326e+08
213	3	5.55289e+08
213	4	4.55352e+06
213	5	1.83474e+09
213	6	1.12301e+09
213	7	7.57097e+07
213	8	1.4903e+06
213	9	1.27354e+06
213	10	1908.57
214	0	2.31932e+11
214	1	2.00156e+10
214	2	2.91876e+08
214	3	9.18071e+08
214	4	6.98515e+06
214	5	1.59926e+09
214	6	1.02694e+09
214	7	1.15826e+08
214	8	1.57566e+06
214	9	974499
214	10	1057.46
215	0	2.20693e+11
215	1	2.19887e+10
215	2	3.36894e+08
215	3	1.19592e+09
215	4	8.2189e+06
215	5	1.41983e+09
215	6	9.69239e+08
215	7	1.44681e+08
215	8	1.7389e+06
215	9	786433
215	10	918.407
216	0	1.95328e+11
216	1	2.82097e+10
216	2	4.99906e+08
216	3	1.70537e+09
216	4	1.27681e+07
216	5	1.11207e+09
216	6	7.71241e+08
216	7	1.92784e+08
216	8	2.54177e+06
216	9	519125
216	10	1092.8
217	0	1.8298e+11
217	1	3.07496e+10
217	2	5.82073e+08
217	3	2.01931e+09
217	4	1.50879e+07
217	5	9.37271e+08
217	6	7.03787e+08
217	7	2.19434e+08
217	8	2.99787e+06
217	9	397112
217	10	1744.87
218	0	1.57873e+11
218	1	3.7518e+10
218	2	8.69307e+08
218	3	2.52848e+09
218	4	2.3445e+07
218	5	6.73799e+08
218	6	5.01671e+08
218	7	2.57417e+08
218	8	4.23849e+06
218	9	240597
218	10	3721.82
219	0	1.44039e+11
219	1	4.10896e+10
219	2	1.02602e+09
219	3	2.76346e+09
219	4	2.79715e+07
219	5	5.47234e+08
219	6	4.63726e+08
219	7	2.72632e+08
219	8	4.80917e+06
219	9	205917
219	10	6088.96
220	0	1.21965e+11
220	1	4.76109e+10
220	2	1.53449e+09
220	3	3.00912e+09
220	4	4.35248e+07
220	5	3.72164e+08
220	6	3.31918e+08
220	7	2.79317e+08
220	8	5.7796e+06
220	9	176111
220	10	12246.3
221	0	1.08563e+11
221	1	5.18628e+10
221	2	1.82679e+09
221	3	3.03803e+09
221	4	5.22321e+07
221	5	2.96568e+08
221	6	3.33924e+08
221	7	2.73548e+08
221	8	6.14168e+06
221	9	220563
221	10	18797.7
222	0	8.96659e+10
222	1	5.76008e+10
222	2	2.71591e+09
222	3	2.93638e+09
222	4	8.14659e+07
222	5	1.98017e+08
222	6	2.91293e+08
222	7	2.49702e+08
222	8	6.15022e+06
222	9	290206
222	10	31182.1
223	0	7.71544e+10
223	1	6.18322e+10
223	2	3.24747e+09
223	3	2.78508e+09
223	4	9.81235e+07
223	5	1.58321e+08
223	6	3.23477e+08
223	7	2.30534e+08
223	8	6.06603e+06
223	9	398841
223	10	44290.4
224	0	6.24345e+10
224	1	6.66101e+10
224	2	4.7426e+09
224	3	2.4298e+09
224	4	1.53323e+08
224	5	1.07747e+08
224	6	3.26131e+08
224	7	1.86645e+08
224	8	5.15296e+06
224	9	521329
224	10	60775.6
225	0	5.19849e+10
225	1	7.02849e+10
225	2	5.68172e+09
225	3	2.20172e+09
225	4	1.85125e+08
225	5	8.81294e+07
225	6	3.55313e+08
225	7	1.61739e+08
225	8	4.74718e+06
225	9	649676
225	10	76678.1
226	0	4.0965e+10
226	1	7.39648e+10
226	2	7.99366e+09
226	3	1.83692e+09
226	4	2.88872e+08
226	5	6.54514e+07
226	6	3.54284e+08
226	7	1.18798e+08
226	8	3.73514e+06
226	9	760713
226	10	90860.9
227	0	3.28329e+10
227	1	7.68088e+10
227	2	9.52243e+09
227	3	1.64791e+09
227	4	3.49286e+08
227	5	5.708e+07
227	6	3.50519e+08
227	7	9.4975e+07
227	8	3.47766e+06
227	9	840494
227	10	100689
228	0	2.519e+10
228	1	7.92795e+10
228	2	1.26795e+10
228	3	1.47491e+09
228	4	5.40715e+08
228	5	5.23477e+07
228	6	3.26544e+08
228	7	6.61792e+07
228	8	3.31883e+06
228	9	875519
228	10	104612
229	0	1.94313e+10
229	1	8.11845e+10
229	2	1.4837e+10
229	3	1.41325e+09
229	4	6.53944e+08
229	5	5.2798e+07
229	6	2.94759e+08
229	7	5.14467e+07
229	8	3.79568e+06
229	9	862057
229	10	101967
230	0	1.44336e+10
230	1	8.24235e+10
230	2	1.85219e+10
